Customer_ID,Credit_Amount,Purpose_Credit_Taken,Duration_in_Months,Status_Checking_Accnt,Credit_History,Job_Status,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Age,Housing,Num_Credits,Num_Dependents,Foreign_Worker,Default_On_Payment
C18874,3577,P40,9,S14,A32,A173,E73,A93,A103,2,26,A151,1,2,A202,0
C18875,3979,P43,48,S12,A32,A173,E74,A93,A101,1,41,A152,2,2,A201,0
C18876,2039,P42,18,S11,A32,A173,E73,A92,A101,4,20,A151,1,1,A201,1
C18877,1283,P40,22,S14,A32,A173,E74,A92,A101,4,25,A151,1,1,A201,0
C18878,730,P43,7,S14,A34,A172,E75,A93,A101,2,46,A151,2,1,A201,0
C18879,11560,P41,24,S12,A32,A174,E73,A92,A101,4,23,A151,2,1,A201,1
C18880,5954,P43,30,S14,A34,A173,E74,A93,A102,2,38,A152,1,1,A201,0
C18881,362,P40,6,S14,A34,A172,E73,A92,A101,4,52,A152,2,1,A201,0
C18882,1154,P43,9,S12,A34,A172,E75,A93,A101,4,37,A152,3,1,A201,0
C18883,8358,P40,48,S12,A30,A173,E72,A92,A101,1,30,A152,2,1,A201,0
C18884,1940,P40,24,S14,A34,A173,E75,A93,A101,4,60,A152,1,1,A201,0
C18885,666,P40,6,S11,A34,A172,E74,A92,A101,4,39,A152,2,1,A201,0
C18886,1217,P44,18,S11,A32,A172,E73,A94,A101,3,47,A152,1,1,A201,1
C18887,3485,P40,20,S14,A34,A173,E72,A91,A101,4,44,A152,2,1,A201,0
C18888,3566,P49,48,S12,A31,A173,E74,A93,A101,2,30,A152,1,1,A201,0
C18889,385,P43,12,S11,A34,A172,E74,A92,A101,3,58,A152,4,1,A201,0
C18890,3965,P43,42,S11,A32,A173,E72,A93,A101,3,34,A152,1,1,A201,1
C18891,2246,P42,12,S11,A34,A173,E75,A93,A101,3,60,A152,2,1,A201,1
C18892,2186,P42,15,S14,A32,A172,E74,A92,A101,4,33,A151,1,1,A201,0
C18893,1068,P43,6,S12,A32,A173,E75,A93,A101,4,28,A152,1,2,A201,0
C18894,5711,P41,36,S14,A34,A174,E75,A93,A101,2,38,A152,2,1,A201,0
C18895,3123,P40,24,S11,A32,A173,E72,A92,A101,1,27,A152,1,1,A201,1
C18896,5954,P49,42,S12,A34,A172,E74,A92,A101,1,41,A152,2,1,A201,0
C18897,2799,P40,9,S11,A34,A173,E73,A93,A101,2,36,A151,2,2,A201,0
C18898,4817,P40,24,S11,A32,A173,E74,A93,A102,3,31,A152,1,1,A201,1
C18899,1943,P45,18,S14,A32,A173,E72,A92,A101,4,23,A152,1,1,A201,1
C18900,3915,P49,27,S12,A32,A173,E73,A93,A101,2,36,A152,1,2,A201,1
C18901,1402,P42,12,S14,A34,A173,E74,A92,A101,4,37,A151,1,1,A201,0
C18902,433,P43,18,S14,A32,A173,E71,A92,A102,4,22,A151,1,1,A201,1
C18903,2169,P49,18,S14,A33,A173,E73,A94,A101,2,28,A152,1,1,A201,1
C18904,10222,P43,48,S14,A32,A173,E74,A93,A101,3,37,A152,1,1,A201,0
C18905,6468,P41,20,S12,A32,A174,E71,A91,A101,4,60,A152,1,1,A201,0
C18906,10127,P40,48,S14,A34,A173,E73,A93,A101,2,44,A153,1,1,A201,1
C18907,1313,P42,9,S14,A32,A173,E75,A93,A101,4,20,A152,1,1,A201,0
C18908,3149,P42,24,S11,A32,A173,E72,A93,A101,1,22,A153,1,1,A201,0
C18909,1201,P40,24,S12,A32,A173,E72,A93,A101,1,26,A152,1,1,A201,0
C18910,3780,P42,18,S14,A34,A174,E72,A91,A101,2,35,A152,2,1,A201,0
C18911,7629,P49,48,S14,A34,A174,E75,A91,A101,2,46,A152,2,2,A201,0
C18912,4583,P42,30,S11,A30,A173,E73,A91,A103,2,32,A152,2,1,A201,0
C18913,719,P46,12,S14,A32,A172,E75,A93,A101,4,41,A152,1,2,A201,1
C18914,5293,P49,27,S11,A30,A173,E71,A93,A101,4,50,A152,2,1,A201,1
C18915,4870,P40,24,S11,A33,A173,E73,A93,A101,4,53,A153,2,2,A201,1
C18916,8086,P40,36,S12,A33,A174,E75,A93,A101,4,42,A152,4,1,A201,1
C18917,874,P44,15,S14,A32,A173,E72,A92,A101,1,24,A152,1,1,A201,0
C18918,3092,P43,24,S12,A32,A173,E72,A94,A101,2,22,A151,1,1,A201,1
C18919,8133,P41,36,S14,A32,A173,E73,A92,A101,2,30,A152,1,1,A201,0
C18920,3777,P42,24,S14,A34,A173,E73,A93,A101,4,50,A152,1,1,A201,0
C18921,1445,P43,18,S13,A31,A172,E74,A93,A101,4,49,A152,1,1,A201,0
C18922,1555,P45,12,S14,A33,A173,E75,A93,A101,4,55,A153,2,2,A201,1
C18923,11938,P50,24,S12,A34,A174,E73,A93,A102,3,39,A152,2,2,A201,1
C18924,1311,P43,24,S14,A32,A173,E74,A94,A101,3,26,A152,1,1,A201,0
C18925,3527,P40,12,S14,A32,A174,E72,A93,A101,3,45,A152,1,2,A201,0
C18926,2101,P43,13,S12,A32,A172,E72,A92,A103,4,23,A152,1,1,A201,0
C18927,10961,P43,48,S12,A32,A173,E74,A93,A102,2,27,A152,2,1,A201,1
C18928,1800,P43,18,S14,A34,A173,E73,A93,A101,2,24,A152,2,1,A201,0
C18929,806,P49,15,S11,A32,A172,E73,A92,A101,4,22,A152,1,1,A201,0
C18930,1155,P43,12,S12,A32,A172,E75,A94,A103,3,40,A152,2,1,A201,0
C18931,7476,P46,48,S11,A32,A174,E74,A93,A101,1,50,A153,1,1,A201,0
C18932,6229,P42,36,S11,A34,A172,E72,A92,A102,4,23,A151,2,1,A201,1
C18933,2910,P41,24,S11,A32,A174,E74,A93,A101,1,34,A153,1,1,A201,0
C18934,10722,P40,47,S11,A32,A172,E72,A92,A101,1,35,A152,1,1,A201,0
C18935,2039,P43,24,S12,A32,A173,E72,A94,A101,1,22,A152,1,1,A201,1
C18936,4370,P43,42,S11,A33,A173,E74,A93,A101,2,26,A152,2,2,A201,1
C18937,2251,P42,12,S13,A32,A172,E73,A92,A101,2,46,A152,1,1,A201,0
C18938,783,P40,6,S14,A31,A172,E73,A93,A103,2,26,A152,1,2,A201,0
C18939,3108,P42,30,S11,A32,A172,E72,A91,A101,4,31,A152,1,1,A201,1
C18940,7685,P49,48,S11,A31,A173,E74,A92,A103,4,37,A151,1,1,A201,1
C18941,915,P40,24,S11,A32,A173,E75,A92,A101,2,29,A152,1,1,A201,1
C18942,4241,P49,24,S12,A30,A172,E73,A93,A101,4,36,A152,3,1,A201,1
C18943,709,P43,12,S11,A32,A172,E75,A93,A101,4,57,A152,1,1,A201,1
C18944,3213,P43,18,S12,A32,A173,E72,A94,A101,3,25,A151,1,1,A201,0
C18945,727,P46,10,S14,A32,A173,E75,A93,A101,4,46,A153,1,1,A201,0
C18946,1107,P43,12,S11,A32,A174,E73,A93,A101,2,20,A151,1,2,A201,0
C18947,1126,P43,18,S14,A32,A173,E72,A92,A101,2,21,A151,1,1,A201,0
C18948,5801,P42,12,S14,A34,A173,E75,A93,A101,4,49,A151,1,1,A201,0
C18949,959,P42,9,S12,A32,A173,E73,A92,A101,2,29,A152,1,1,A202,1
C18950,1546,P43,24,S11,A31,A172,E74,A93,A103,4,24,A151,1,1,A201,1
C18951,2631,P45,15,S12,A32,A172,E73,A92,A101,2,25,A152,1,1,A201,0
C18952,1473,P43,18,S14,A32,A173,E72,A94,A101,4,39,A152,1,1,A201,0
C18953,1495,P40,12,S14,A34,A172,E75,A93,A101,1,38,A152,2,2,A201,0
C18954,3868,P41,24,S14,A34,A174,E75,A92,A101,2,41,A151,2,1,A201,0
C18955,1299,P40,6,S13,A34,A171,E73,A93,A101,1,74,A152,3,2,A202,0
C18956,3812,P41,15,S14,A32,A173,E72,A92,A101,4,23,A152,1,1,A201,0
C18957,2812,P41,24,S11,A32,A173,E75,A92,A101,4,26,A151,1,1,A201,0
C18958,2301,P42,9,S14,A32,A173,E72,A92,A101,4,22,A151,1,1,A201,0
C18959,3780,P42,18,S14,A34,A174,E72,A91,A101,2,35,A152,2,1,A201,0
C18960,2325,P40,24,S11,A31,A173,E74,A93,A101,3,32,A152,1,1,A201,0
C18961,2993,P41,21,S14,A33,A172,E73,A93,A101,2,28,A152,2,1,A201,0
C18962,2476,P41,21,S14,A32,A174,E75,A93,A101,4,46,A152,1,1,A201,0
C18963,754,P48,12,S12,A32,A173,E75,A93,A101,4,38,A152,2,1,A201,0
C18964,13756,P40,60,S14,A34,A174,E75,A93,A101,4,63,A153,1,1,A201,0
C18965,1374,P42,6,S11,A32,A172,E73,A93,A101,2,36,A152,1,1,A201,0
C18966,2825,P49,24,S12,A34,A173,E74,A93,A101,3,34,A152,2,2,A201,0
C18967,763,P42,12,S14,A32,A173,E73,A92,A101,1,26,A152,1,1,A201,0
C18968,1938,P43,24,S11,A32,A173,E72,A91,A101,3,32,A152,1,1,A201,1
C18969,6078,P40,12,S12,A32,A173,E74,A93,A101,2,32,A152,1,1,A201,0
C18970,4583,P42,30,S11,A30,A173,E73,A91,A103,2,32,A152,2,1,A201,0
C18971,1901,P43,24,S14,A32,A174,E73,A93,A101,4,29,A151,1,1,A201,0
C18972,5595,P43,72,S12,A32,A173,E73,A94,A101,2,24,A152,1,1,A201,1
C18973,15653,P43,60,S14,A33,A173,E74,A93,A101,4,21,A152,2,1,A201,0
C18974,1299,P40,6,S13,A34,A171,E73,A93,A101,1,74,A152,3,2,A202,0
C18975,1943,P45,18,S14,A32,A173,E72,A92,A101,4,23,A152,1,1,A201,1
C18976,666,P40,6,S11,A34,A172,E74,A92,A101,4,39,A152,2,1,A201,0
C18977,2108,P43,6,S14,A32,A173,E74,A94,A101,2,29,A151,1,1,A201,0
C18978,3213,P43,18,S12,A32,A173,E72,A94,A101,3,25,A151,1,1,A201,0
C18979,1216,P43,24,S12,A34,A173,E72,A93,A101,4,38,A152,2,2,A201,1
C18980,522,P43,12,S14,A34,A173,E75,A93,A101,4,42,A152,2,2,A201,0
C18981,1038,P40,10,S11,A34,A173,E74,A93,A102,3,49,A152,2,1,A201,0
C18982,1190,P45,18,S11,A34,A171,E71,A92,A101,4,55,A153,3,2,A201,1
C18983,776,P43,12,S14,A32,A173,E73,A94,A101,2,28,A152,1,1,A201,0
C18984,12169,P40,48,S12,A31,A174,E71,A93,A102,4,36,A153,1,1,A201,0
C18985,9398,P41,36,S12,A32,A174,E72,A94,A101,4,28,A151,1,1,A201,1
C18986,454,P45,6,S12,A32,A172,E72,A94,A101,1,22,A152,1,1,A201,0
C18987,731,P40,8,S11,A34,A172,E75,A93,A101,4,47,A152,2,1,A201,0
C18988,1188,P49,21,S12,A32,A173,E75,A92,A101,4,39,A152,1,2,A201,1
C18989,484,P43,6,S12,A32,A172,E74,A94,A103,3,28,A152,1,1,A201,0
C18990,1829,P43,15,S14,A34,A173,E75,A93,A101,4,46,A152,2,1,A201,0
C18991,7253,P41,33,S14,A34,A174,E74,A93,A101,2,35,A152,2,1,A201,0
C18992,2032,P40,24,S14,A33,A173,E75,A93,A101,4,60,A153,2,1,A201,0
C18993,860,P40,6,S11,A34,A173,E75,A92,A101,4,39,A152,2,1,A201,0
C18994,5103,P43,24,S14,A34,A173,E72,A94,A101,3,47,A153,3,1,A201,0
C18995,1082,P40,12,S11,A30,A173,E73,A93,A101,4,48,A152,2,1,A201,1
C18996,5742,P49,36,S14,A32,A173,E74,A93,A101,2,31,A152,2,1,A201,0
C18997,5954,P43,30,S14,A34,A173,E74,A93,A102,2,38,A152,1,1,A201,0
C18998,950,P40,15,S11,A30,A173,E75,A93,A101,3,33,A151,2,2,A201,1
C18999,1209,P40,6,S12,A33,A174,E71,A93,A101,4,47,A152,1,1,A201,1
C19000,3959,P40,15,S11,A32,A173,E73,A92,A101,2,29,A152,1,1,A201,1
C19001,5743,P46,24,S12,A34,A173,E72,A92,A101,4,24,A153,2,1,A201,0
C19002,1301,P43,18,S12,A32,A172,E75,A94,A103,2,32,,1,1,A201,0
C19003,11760,P46,39,S12,A33,A173,E74,A93,A101,3,32,A151,1,1,A201,0
C19004,1271,P43,15,S13,A34,A173,E73,A93,A101,4,39,A153,2,1,A201,1
C19005,1927,P46,24,S14,A34,A173,E73,A92,A101,2,33,A152,2,1,A201,0
C19006,1808,P42,18,S14,A33,A173,E74,A92,A101,1,22,A152,1,1,A201,1
C19007,3031,P43,45,S12,A32,A173,E73,A93,A103,4,21,A151,1,1,A201,1
C19008,2670,P41,24,S14,A32,A174,E75,A93,A101,4,35,A152,1,1,A201,0
C19009,1961,P40,18,S13,A32,A174,E75,A92,A101,2,23,A152,1,1,A201,0
C19010,2171,P43,12,S14,A32,A173,E72,A92,A101,2,29,A152,1,1,A201,0
C19011,2326,P49,15,S12,A34,A173,E73,A93,A101,4,27,A152,1,1,A201,0
C19012,2424,P43,24,S14,A34,A173,E75,A93,A101,4,53,A152,2,1,A201,0
C19013,2751,P41,48,S14,A34,A173,E75,A93,A101,3,38,A152,2,2,A201,0
C19014,1352,P41,6,S11,A32,A171,E71,A92,A101,2,23,A151,1,1,A201,0
C19015,7678,P42,36,S14,A33,A173,E74,A92,A101,4,40,A152,2,1,A201,0
C19016,609,P49,12,S13,A31,A171,E72,A92,A101,1,26,A152,1,1,A201,1
C19017,5096,P42,48,S12,A34,A174,E73,A92,A101,3,30,A152,1,1,A201,1
C19018,1225,P44,10,S13,A32,A173,E73,A93,A101,2,37,A152,1,1,A201,0
C19019,1237,P43,6,S14,A34,A173,E73,A92,A101,1,27,A152,2,1,A201,0
C19020,1659,P43,24,S11,A33,A172,E72,A92,A101,2,29,A151,1,1,A201,1
C19021,660,P45,6,S14,A32,A172,E74,A94,A101,4,23,A151,1,1,A201,0
C19022,1225,P44,10,S13,A32,A173,E73,A93,A101,2,37,A152,1,1,A201,0
C19023,5152,P43,24,S13,A32,A173,E74,A93,A101,2,25,A152,1,1,A201,0
C19024,7596,P41,30,S14,A34,A173,E75,A93,A101,4,63,A152,2,1,A201,0
C19025,2522,P43,30,S11,A32,A173,E75,A93,A103,3,39,A152,1,2,A201,0
C19026,7166,P43,42,S14,A32,A173,E74,A94,A101,4,29,A151,1,1,A201,0
C19027,6148,P41,20,S12,A30,A173,E75,A94,A101,4,31,A152,2,1,A201,0
C19028,6948,P41,36,S12,A32,A174,E73,A93,A101,2,35,A151,1,1,A201,0
C19029,1374,P42,6,S11,A32,A172,E73,A93,A101,2,36,A152,1,1,A201,0
C19030,433,P46,6,S12,A31,A173,E72,A92,A101,2,24,A151,1,2,A201,1
C19031,6579,P41,24,S11,A32,A174,E71,A93,A101,2,29,A153,1,1,A201,0
C19032,1346,P43,6,S14,A32,A173,E75,A93,A101,4,42,A153,1,2,A201,0
C19033,5511,P42,24,S14,A32,A173,E73,A93,A101,1,25,A152,1,1,A201,0
C19034,1311,P43,24,S14,A32,A173,E74,A94,A101,3,26,A152,1,1,A201,0
C19035,4297,P42,18,S12,A33,A174,E75,A91,A101,3,40,A152,1,1,A201,1
C19036,1817,P42,18,S14,A34,A173,E73,A92,A101,2,28,A152,2,1,A201,0
C19037,1837,P46,24,S12,A31,A172,E74,A92,A101,4,34,A153,1,1,A201,1
C19038,4473,P43,36,S13,A32,A173,E75,A93,A101,2,31,A152,1,1,A201,0
C19039,2142,P49,11,S14,A32,A173,E75,A91,A101,2,28,A152,1,1,A201,0
C19040,5943,P43,24,S14,A32,A173,E72,A92,A101,1,44,A152,2,1,A201,1
C19041,1442,P40,24,S11,A32,A173,E74,A92,A101,4,23,A151,2,1,A201,1
C19042,4042,P41,24,S14,A34,A173,E74,A93,A101,4,43,A152,2,1,A201,0
C19043,2745,P42,21,S12,A34,A173,E74,A93,A101,2,32,A152,2,1,A201,0
C19044,2831,P43,30,S14,A34,A173,E73,A92,A101,2,33,A152,1,1,A201,0
C19045,9034,P42,36,S12,A32,A174,E72,A93,A102,1,29,A151,1,1,A201,1
C19046,1851,P43,24,S14,A34,A173,E74,A94,A103,2,33,A152,2,1,A201,0
C19047,886,P43,12,S14,A32,A173,E73,A92,A101,2,21,A152,1,1,A201,0
C19048,3632,P41,24,S11,A31,A173,E73,A92,A103,4,22,A151,1,1,A202,0
C19049,2580,P49,21,S14,A33,A172,E72,A93,A101,2,41,A152,1,2,A201,1
C19050,2751,P41,48,S14,A34,A173,E75,A93,A101,3,38,A152,2,2,A201,0
C19051,1445,P43,18,S13,A31,A172,E74,A93,A101,4,49,A152,1,1,A201,0
C19052,8471,P46,18,S11,A33,A173,E73,A92,A101,2,23,A151,2,1,A201,0
C19053,1546,P43,24,S11,A31,A172,E74,A93,A103,4,24,A151,1,1,A201,1
C19054,937,P48,24,S14,A32,A172,E72,A94,A101,3,27,A152,2,1,A201,0
C19055,4933,P43,39,S12,A34,A173,E74,A93,A103,2,25,A152,2,1,A201,1
C19056,1979,P43,15,S14,A32,A173,E75,A93,A101,2,35,A152,1,1,A201,0
C19057,1403,P40,15,S11,A32,A173,E73,A92,A101,4,28,A151,1,1,A201,0
C19058,3959,P42,36,S11,A32,A174,E71,A93,A101,3,30,A152,1,1,A201,0
C19059,2359,P42,24,S11,A32,A173,E71,A91,A101,1,33,A152,1,1,A201,1
C19060,1024,P43,24,S11,A33,A173,E72,A94,A101,4,48,A152,1,1,A201,1
C19061,1603,P43,24,S11,A32,A173,E75,A92,A101,4,55,A152,1,1,A201,0
C19062,2606,P43,21,S11,A32,A174,E72,A92,A101,4,28,A151,1,1,A201,0
C19063,1422,P40,9,S11,A32,A174,E72,A93,A101,2,27,A153,1,1,A201,1
C19064,3650,P42,18,S11,A32,A173,E72,A92,A101,4,22,A151,1,1,A201,0
C19065,1258,P42,12,S14,A34,A172,E72,A92,A101,4,22,A151,2,1,A201,0
C19066,931,P40,6,S12,A31,A172,E72,A92,A101,1,32,A152,1,1,A201,1
C19067,2631,P45,15,S12,A32,A172,E73,A92,A101,2,25,A152,1,1,A201,0
C19068,1530,P40,18,S14,A34,A173,E73,A93,A101,2,32,A152,2,1,A201,1
C19069,7582,P50,48,S12,A33,A174,E71,A93,A101,4,31,A153,1,1,A201,0
C19070,4210,P43,36,S13,A32,A173,E73,A93,A101,2,26,A152,1,1,A201,1
C19071,802,P43,15,S12,A32,A173,E75,A93,A101,3,37,A152,1,2,A201,1
C19072,8978,P40,14,S11,A32,A174,E75,A91,A101,4,45,A152,1,1,A202,1
C19073,2964,P41,24,S11,A32,A173,E75,A93,A101,4,49,A153,1,2,A201,0
C19074,1300,P41,15,S14,A32,A173,E75,A93,A101,4,45,A153,1,2,A201,0
C19075,2515,P42,18,S14,A32,A173,E73,A93,A101,4,43,A152,1,1,A201,0
C19076,1262,P43,12,S14,A32,A173,E73,A93,A101,2,25,A152,1,1,A201,0
C19077,2150,P40,30,S12,A32,A173,E73,A92,A103,2,24,A152,1,1,A201,1
C19078,1024,P43,24,S11,A33,A173,E72,A94,A101,4,48,A152,1,1,A201,1
C19079,3650,P42,18,S11,A32,A173,E72,A92,A101,4,22,A151,1,1,A201,0
C19080,1935,P49,24,S12,A34,A173,E75,A91,A101,4,31,A152,2,1,A201,1
C19081,3186,P40,15,S14,A32,A173,E74,A92,A101,3,20,A151,1,1,A201,0
C19082,1512,P45,15,S12,A33,A173,E73,A94,A101,3,85,A152,2,1,A201,1
C19083,1577,P42,11,S12,A32,A173,E72,A92,A101,1,20,A152,1,1,A201,0
C19084,1967,P43,24,S12,A32,A173,E75,A92,A101,4,20,A152,1,1,A201,0
C19085,2662,P40,18,S14,A32,A173,E74,A93,A101,3,32,A152,1,1,A202,0
C19086,7865,P42,12,S11,A32,A174,E75,A93,A101,4,53,A153,1,1,A201,1
C19087,1082,P40,12,S11,A30,A173,E73,A93,A101,4,48,A152,2,1,A201,1
C19088,4796,P41,42,S13,A34,A173,E75,A93,A101,4,56,A153,1,1,A201,0
C19089,2503,P49,30,S12,A33,A173,E75,A93,A101,2,41,A152,2,1,A201,0
C19090,3343,P42,15,S14,A34,A173,E73,A93,A101,2,28,A153,1,1,A201,0
C19091,4795,P43,36,S12,A32,A174,E72,A92,A101,1,30,A152,1,1,A201,0
C19092,654,P40,9,S11,A32,A172,E73,A93,A101,3,28,A152,1,1,A201,1
C19093,2930,P43,12,S12,A32,A173,E74,A92,A101,1,27,A152,1,1,A201,0
C19094,2613,P45,36,S14,A30,A173,E73,A93,A101,2,27,A152,2,1,A201,0
C19095,3617,P42,12,S12,A34,A173,E75,A93,A101,4,28,A151,3,1,A201,0
C19096,937,P48,24,S14,A32,A172,E72,A94,A101,3,27,A152,2,1,A201,0
C19097,2603,P41,24,S14,A32,A173,E73,A92,A101,4,28,A151,1,1,A201,0
C19098,4623,P46,15,S14,A32,A174,E73,A93,A101,2,40,A152,1,1,A201,1
C19099,1750,P43,6,S14,A31,A172,E75,A93,A101,4,45,A152,1,2,A201,0
C19100,3959,P40,15,S11,A32,A173,E73,A92,A101,2,29,A152,1,1,A201,1
C19101,1620,P42,12,S11,A32,A173,E73,A92,A102,3,30,A152,1,1,A201,0
C19102,1275,P44,15,S11,A32,A173,E73,A92,A101,2,24,A151,1,1,A201,1
C19103,1935,P42,12,S14,A34,A173,E75,A93,A101,4,43,A152,3,1,A201,0
C19104,3021,P42,24,S11,A32,A172,E73,A91,A101,2,24,A151,1,1,A201,0
C19105,3249,P40,36,S11,A32,A174,E74,A93,A101,4,39,A153,1,2,A201,0
C19106,9857,P49,36,S12,A33,A172,E74,A93,A101,3,31,A152,2,2,A201,0
C19107,3378,P41,18,S14,A32,A173,E73,A93,A101,1,31,A152,1,1,A201,0
C19108,6948,P41,36,S12,A32,A174,E73,A93,A101,2,35,A151,1,1,A201,0
C19109,1282,P42,12,S11,A32,A173,E73,A92,A101,4,20,A151,1,1,A201,1
C19110,3001,P42,18,S12,A32,A173,E74,A92,A101,4,40,A151,1,1,A201,0
C19111,609,P49,12,S13,A31,A171,E72,A92,A101,1,26,A152,1,1,A201,1
C19112,2315,P43,10,S11,A32,A172,E75,A93,A101,4,52,A152,1,1,A201,0
C19113,2319,P46,21,S13,A34,A173,E72,A91,A101,1,33,A151,1,1,A201,1
C19114,2333,P43,30,S14,A32,A174,E75,A93,A101,2,30,A152,1,1,A201,0
C19115,759,P40,12,S11,A32,A173,E74,A93,A101,2,26,A152,1,1,A201,1
C19116,3051,P44,48,S11,A32,A173,E73,A93,A101,4,54,A152,1,1,A201,1
C19117,5507,P45,24,S14,A34,A173,E75,A93,A101,4,44,A153,2,1,A201,0
C19118,1549,P40,9,S12,A32,A171,E72,A93,A101,2,35,A152,1,1,A201,0
C19119,1333,P40,24,S11,A33,A173,E71,A93,A101,2,43,A153,2,2,A201,1
C19120,1264,P49,12,S14,A34,A172,E75,A93,A101,4,57,A151,1,1,A201,0
C19121,601,P42,4,S14,A32,A172,E72,A92,A101,3,23,A151,1,2,A201,0
C19122,2058,P45,24,S14,A34,A173,E73,A91,A101,2,33,A152,2,1,A201,0
C19123,3384,P42,6,S11,A34,A174,E73,A91,A101,4,44,A151,1,1,A201,1
C19124,1484,P43,12,S12,A32,A173,E73,A94,A101,1,25,A152,1,1,A201,1
C19125,1577,P42,11,S12,A32,A173,E72,A92,A101,1,20,A152,1,1,A201,0
C19126,9055,P46,36,S14,A32,A172,E73,A93,A101,4,35,A153,1,2,A201,0
C19127,1808,P42,18,S14,A33,A173,E74,A92,A101,1,22,A152,1,1,A201,1
C19128,14027,P40,60,S12,A32,A174,E74,A93,A101,2,27,A152,1,1,A201,1
C19129,1835,P43,21,S11,A32,A173,E73,A92,A101,2,25,A152,2,1,A201,1
C19130,3565,P46,12,S14,A34,A172,E72,A93,A101,1,37,A152,2,2,A201,0
C19131,7472,P40,12,S12,A32,A171,E71,A92,A101,2,24,A151,1,1,A201,0
C19132,1386,P43,15,S14,A32,A173,E73,A94,A101,2,40,A151,1,1,A201,0
C19133,3878,P40,24,S12,A34,A173,E72,A91,A101,2,37,A152,1,1,A201,0
C19134,2118,P43,9,S12,A32,A172,E73,A93,A101,2,37,A152,1,2,A201,0
C19135,7418,P43,60,S12,A33,A172,E73,A93,A101,1,27,A152,1,1,A201,0
C19136,1928,P42,18,S12,A34,A172,E72,A93,A101,2,31,A152,2,1,A201,1
C19137,1164,P50,8,S11,A34,A174,E75,A93,A101,4,51,A153,2,2,A201,0
C19138,1721,P40,15,S11,A32,A173,E72,A93,A101,3,36,A152,1,1,A201,0
C19139,3092,P43,24,S12,A32,A173,E72,A94,A101,2,22,A151,1,1,A201,1
C19140,1275,P42,10,S13,A32,A173,E72,A92,A101,2,23,A152,1,1,A201,0
C19141,3512,P40,24,S12,A32,A173,E74,A93,A101,3,38,A152,2,1,A201,0
C19142,1199,P46,9,S12,A32,A174,E74,A92,A101,4,67,A152,2,1,A201,0
C19143,1300,P41,15,S14,A32,A173,E75,A93,A101,4,45,A153,1,2,A201,0
C19144,4439,P49,18,S12,A32,A174,E75,A93,A102,1,33,A152,1,1,A201,0
C19145,6850,P40,15,S12,A31,A174,E71,A93,A101,2,34,A152,1,2,A201,1
C19146,1546,P43,24,S11,A31,A172,E74,A93,A103,4,24,A151,1,1,A201,1
C19147,4454,P43,36,S14,A33,A173,E73,A92,A101,4,34,A152,2,1,A201,0
C19148,1024,P43,24,S11,A33,A173,E72,A94,A101,4,48,A152,1,1,A201,1
C19149,2671,P43,36,S12,A32,A173,E73,A92,A102,4,50,A153,1,1,A201,1
C19150,3446,P42,36,S11,A32,A173,E75,A93,A101,2,42,A152,1,2,A201,1
C19151,10875,P40,36,S14,A33,A173,E75,A93,A101,2,45,A152,2,2,A201,0
C19152,2442,P49,27,S11,A34,A174,E75,A93,A101,4,43,A152,4,2,A201,0
C19153,2241,P40,10,S11,A34,A172,E72,A93,A101,3,48,A151,2,2,A202,0
C19154,5595,P43,72,S12,A32,A173,E73,A94,A101,2,24,A152,1,1,A201,1
C19155,1585,P42,24,S14,A34,A173,E74,A93,A101,3,40,A152,2,1,A201,0
C19156,9629,P41,36,S11,A34,A173,E74,A93,A101,4,24,A152,2,1,A201,1
C19157,7432,P40,36,S12,A33,A173,E73,A92,A101,2,54,A151,1,1,A201,0
C19158,7824,P41,28,S14,A31,A173,E72,A93,A103,4,40,A151,2,2,A201,0
C19159,3578,P43,48,S14,A34,A173,E75,A93,A101,1,47,A152,1,1,A201,0
C19160,2406,P42,9,S14,A34,A174,E71,A93,A101,3,31,A152,1,1,A201,0
C19161,4576,P41,45,S12,A34,A173,E71,A93,A101,4,27,A152,1,1,A201,0
C19162,626,P43,12,S11,A31,A172,E73,A92,A101,4,24,A152,1,1,A201,1
C19163,652,P42,12,S11,A32,A173,E75,A92,A101,4,24,A151,1,1,A201,0
C19164,3149,P42,24,S11,A32,A173,E72,A93,A101,1,22,A153,1,1,A201,0
C19165,6070,P43,18,S14,A34,A173,E75,A93,A101,4,33,A152,2,1,A201,0
C19166,1164,P50,8,S11,A34,A174,E75,A93,A101,4,51,A153,2,2,A201,0
C19167,2622,P49,18,S12,A32,A173,E73,A93,A101,4,34,A152,1,1,A201,0
C19168,691,P40,12,S11,A34,A173,E75,A93,A101,3,35,A152,2,1,A201,1
C19169,1459,P43,15,S14,A34,A172,E73,A92,A101,2,43,A152,1,1,A201,0
C19170,571,P40,21,S11,A34,A173,E75,A93,A101,4,65,A152,2,1,A201,0
C19171,276,P40,9,S12,A32,A172,E73,A94,A101,4,22,A151,1,1,A201,0
C19172,2132,P42,10,S11,A34,A173,E72,A92,A102,3,27,A151,2,1,A202,0
C19173,1935,P42,12,S14,A34,A173,E75,A93,A101,4,43,A152,3,1,A201,0
C19174,3844,P49,48,S12,A30,A172,E74,A93,A101,4,34,A153,1,2,A201,1
C19175,1525,P40,24,S14,A32,A173,E74,A92,A101,3,34,A152,1,2,A201,0
